Year,Month,Day,Hour,Minute,DHI,DNI,GHI,DHI_1,DNI_1,GHI_1,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed
2011,7,28,7,30,119,0,119,154,51,174,27,28.78020203,977.4683228,91.8390154,67.7761028,6.145676517,0,199.2714233,1.469836593
2011,7,28,8,30,246,46,273,255,200,371,27,29.81547391,977.7938843,87.26606939,54.70436863,6.263234172,0,200.6781311,1.519649625
2011,7,28,9,30,301,27,322,310,396,607,27,30.60559452,977.5982056,82.78775724,41.52863578,6.318181576,0,201.2971191,1.588279366
2011,7,28,10,30,408,128,521,373,348,680,27,31.18254656,977.3131104,79.43775236,28.47056409,6.373401802,0,202.6154785,1.680061221
2011,7,28,11,30,411,277,677,350,469,801,27,31.57963618,976.6404419,77.42755894,16.21748035,6.425297657,0,207.6627502,1.753519773
2011,7,28,12,30,490,175,663,369,74,443,27,31.67504774,975.7473755,76.81375608,9.417505294,6.472673529,0,217.224411,1.797727108
2011,7,28,13,30,416,257,662,163,3,166,27,31.66575674,974.9853516,76.68998475,17.02084954,6.521242378,0,231.5747375,1.876875758
2011,7,28,14,30,386,94,468,141,0,141,27,31.56225635,974.5894165,77.23313936,29.39089838,6.581423501,0,246.9291077,1.821611643
2011,7,28,15,30,302,420,612,115,0,115,27,31.11016749,974.2070313,79.0886901,42.47449527,6.623166135,0,260.2714233,1.634450912
2011,7,28,16,30,264,143,345,102,0,102,27,30.78159477,974.1542969,81.40544761,55.65605095,6.633891092,0,269.1217957,1.273839593
2011,7,28,17,30,165,179,230,77,0,77,26,30.28583533,974.4446411,82.08257703,68.72486978,6.606434466,0,276.7765503,0.875495672
2011,7,28,18,30,23,0,23,16,0,16,26,29.74259627,974.972229,84.49183015,81.52618907,6.548212166,0,267.4055176,0.267635107
2011,7,28,19,30,0,0,0,0,0,0,27,29.46223128,975.4835815,86.79251324,93.87967476,6.509326056,0,137.6430054,0.513309956
2011,7,28,20,30,0,0,0,0,0,0,26,29.05530478,976.0177612,87.90224345,105.5166974,6.48715172,0,139.7784424,1.10179472
2011,7,28,21,30,0,0,0,0,0,0,26,28.60110324,976.4018555,89.5046669,116.0155044,6.473483518,0,146.8184204,1.495108366
2011,7,28,22,30,0,0,0,0,0,0,26,28.15406506,976.322998,91.55842387,124.7005758,6.471711873,0,153.3335876,1.643820405
2011,7,28,23,30,0,0,0,0,0,0,26,27.75384741,976.0324097,93.50809936,130.5894202,6.491042195,0,158.5950928,1.554822922
2011,7,29,0,30,0,0,0,0,0,0,26,27.45646366,975.56073,95.15743522,132.618089,6.523695899,0,160.7962036,1.35864532
2011,7,29,1,30,0,0,0,0,0,0,26,27.20650585,975.1864624,96.43620147,130.3086716,6.563081015,0,157.692627,1.125022292
2011,7,29,2,30,0,0,0,0,0,0,26,26.97212753,975.1463623,97.67621946,124.1998812,6.602769839,0,157.9439392,0.898160398
2011,7,29,3,30,0,0,0,0,0,0,26,26.86963576,975.399292,98.03763245,115.3671814,6.691989031,0,162.3406525,0.710390329
2011,7,29,4,30,0,0,0,0,0,0,26,26.86812999,975.6365967,98.07125712,104.7749145,6.745826383,0,167.7948303,0.593934834
2011,7,29,5,30,0,0,0,0,0,0,26,26.93810169,976.2260132,97.9902994,93.07908377,6.781089563,0,172.7776489,0.54002279
2011,7,29,6,30,30,0,30,28,0,28,26,27.3187136,976.7511597,96.74514479,80.68863795,6.807794743,0,180.7355652,0.544026852
2011,7,29,7,30,140,14,146,119,0,119,26,27.94866912,977.0529175,94.06157441,67.8650298,6.824410127,0,192.3899689,0.702997625
2011,7,29,8,30,259,103,319,246,46,273,27,28.69651109,977.3516235,90.9327507,54.78630543,6.83743788,0,202.6864624,0.725680053
2011,7,29,9,30,345,77,403,301,27,322,27,29.46738859,977.2555542,87.75506494,41.6100687,6.781007748,0,221.6833649,0.679667652
2011,7,29,10,30,409,157,547,408,128,521,27,30.16332336,976.8828125,84.82241479,28.56401347,6.721181212,0,247.6160431,0.711884737
2011,7,29,11,30,433,136,564,411,277,677,27,30.6584724,976.3217773,82.4146238,16.35766075,6.668728989,0,274.3813782,0.948720813
2011,7,29,12,30,360,65,425,490,175,663,27,30.9099323,975.552002,81.33890259,9.650006201,6.634513852,0,291.1672058,1.29137063
2011,7,29,13,30,347,474,800,416,257,662,27,30.94166733,974.8528442,80.58551229,17.16464541,6.618212069,0,303.3128662,1.599434733
2011,7,29,14,30,331,439,714,386,94,468,27,30.87887886,974.2501831,80.72609357,29.49330007,6.626356391,0,305.8231812,1.750415444
2011,7,29,15,30,340,135,440,302,420,612,27,30.65815194,974.0692749,81.33944827,42.566492,6.628489147,0,304.5458069,1.821574688
2011,7,29,16,30,235,335,424,264,143,345,27,30.30248833,974.2946777,83.5490406,55.74923814,6.640662376,0,301.5148621,1.685243249
2011,7,29,17,30,158,192,228,165,179,230,27,29.8337622,974.3242798,86.61368483,68.82544047,6.639151454,0,293.1928101,1.34841013
2011,7,29,18,30,42,0,42,23,0,23,27,29.18011977,974.9660645,89.41552545,81.63871735,6.595547581,0,276.2578125,1.09723556
2011,7,29,19,30,0,0,0,0,0,0,27,28.89379048,975.3630981,90.63913649,94.00849722,6.522988163,0,246.7185364,1.077909231
2011,7,29,20,30,0,0,0,0,0,0,27,28.64978198,975.9501343,91.78901555,105.6663428,6.437480441,0,219.0077972,1.23767519
2011,7,29,21,30,0,0,0,0,0,0,27,28.38122891,976.2015381,92.93306747,116.190474,6.406307073,0,205.6938782,1.436060429
2011,7,29,22,30,0,0,0,0,0,0,27,28.05616439,976.1146851,94.12300921,124.9034451,6.395552102,0,202.6468811,1.41305995
2011,7,29,23,30,0,0,0,0,0,0,26,27.82448668,975.9816284,95.04599091,130.8161259,6.400677343,0,204.081604,1.229229093
2011,7,30,0,30,0,0,0,0,0,0,26,27.55309386,975.5271606,96.30834899,132.8531018,6.399868963,0,206.475769,1.037802458
2011,7,30,1,30,0,0,0,0,0,0,26,27.32796731,975.4014893,97.21684509,130.5303664,6.369426212,0,205.7152557,0.966599643
2011,7,30,2,30,0,0,0,0,0,0,26,27.14580951,974.8982544,97.97376914,124.394315,6.298887804,0,213.0278625,0.963804185
2011,7,30,3,30,0,0,0,0,0,0,26,26.96040517,974.4547729,98.76220768,115.5318832,6.233796548,0,224.2854004,1.077947855
2011,7,30,4,30,0,0,0,0,0,0,26,26.88572002,974.3215942,99.05974941,104.9134184,6.167208196,0,232.7698364,1.268099546
2011,7,30,5,30,0,0,0,0,0,0,26,27.18566371,974.5491943,98.374853,93.19639746,6.110601855,0,238.5941772,1.368840575
2011,7,30,6,30,59,51,68,30,0,30,27,27.92730522,974.8004761,96.40483319,80.78959487,6.072315781,0,241.9187775,1.229532003
2011,7,30,7,30,146,20,154,140,14,146,27,29.13382635,975.1046143,91.60212147,67.95419336,6.058717294,0,251.0495911,1.152664304
2011,7,30,8,30,138,0,138,259,103,319,27,30.48747479,975.4030151,85.72501916,54.86855529,6.066663913,0,262.030426,1.101747155
2011,7,30,9,30,176,1,177,345,77,403,27,31.32409389,975.3289795,81.87302179,41.69215988,6.090611654,0,272.1512146,0.957752764
2011,7,30,10,30,296,15,310,409,157,547,27,31.9960923,974.9995117,78.64787442,28.65897681,6.109177661,0,282.5115967,0.840984344
2011,7,30,11,30,392,34,425,433,136,564,27,32.32853078,974.1090698,76.24866755,16.50128443,6.080113359,0,293.0082703,0.858220637
2011,7,30,12,30,408,65,473,360,65,425,27,32.37964589,973.326355,75.26298219,9.887775458,6.036919626,0,303.9268799,1.051421762
2011,7,30,13,30,378,384,745,347,474,800,27,32.22274808,972.4024658,74.79317635,17.31536824,6.049499966,0,305.8580322,1.299255371
2011,7,30,14,30,369,351,675,331,439,714,27,32.24585795,971.7250366,74.33647364,29.60141693,6.020999785,0,308.3153076,1.511248231
2011,7,30,15,30,265,469,610,340,135,440,26,32.04077999,971.5762939,74.52589157,42.66352691,5.972180054,0,313.1109009,1.537093401
2011,7,30,16,30,238,316,416,235,335,424,27,31.72677259,971.3882446,76.31705609,55.84714578,5.947247334,0,315.4718628,1.32735455
2011,7,30,17,30,156,81,186,158,192,228,26,31.05419962,971.5300293,76.45483618,68.93061041,5.901360231,0,316.9735718,1.169685841
2011,7,30,18,30,40,0,40,42,0,42,26,30.40386112,972.3217163,78.76572137,81.75585387,5.838306325,0,316.3071289,0.888908863
2011,7,30,19,30,0,0,0,0,0,0,29,30.14735802,972.809021,93.67415992,94.14202428,5.796447609,0,308.4372253,0.511848569
2011,7,30,20,30,0,0,0,0,0,0,29,29.77649001,973.5488892,96.31287313,105.8208858,5.752145798,0,272.3327637,0.29047063
2011,7,30,21,30,0,0,0,0,0,0,29,29.60546998,973.7791748,98.24813376,116.3706106,5.725118082,0,215.2284241,0.305903524
2011,7,30,22,30,0,0,0,0,0,0,28,29.3088905,973.6126099,97.14763592,125.1117645,5.686634206,0,180.2948761,0.455392003
2011,7,30,23,30,0,0,0,0,0,0,28,29.02226438,973.2249756,98.30716631,131.048372,5.648156933,0,161.8529816,0.570423901
2011,7,31,0,30,0,0,0,0,0,0,27,28.70869789,972.5405273,95.66991824,133.0932015,5.621098996,0,149.4934387,0.603400409
2011,7,31,1,30,0,0,0,0,0,0,28,28.47355493,972.3898315,98.26540633,130.7560774,5.591314073,0,139.4725342,0.569865704
2011,7,31,2,30,0,0,0,0,0,0,28,28.23975806,972.0209961,98.86071348,124.5915204,5.551552629,0,134.2035065,0.485926062
2011,7,31,3,30,0,0,0,0,0,0,27,27.95622597,971.7211304,98.99072656,115.6983329,5.548008297,0,147.0004578,0.421361953
2011,7,31,4,30,0,0,0,0,0,0,27,27.64772369,971.9869995,97.60928002,105.0529518,5.542602947,0,175.8366089,0.491069049
2011,7,31,5,30,0,0,0,0,0,0,27,27.82582553,972.62677,96.50054305,93.31427701,5.549009314,0,198.0368958,0.697746873
2011,7,31,6,30,60,14,63,59,51,68,26,28.47759455,973.4071045,89.9945285,80.89085264,5.571911854,0,213.3190308,0.814446151
2011,7,31,7,30,152,29,163,146,20,154,27,29.7005325,974.1205444,88.09062801,68.04356673,5.612111383,0,227.7318268,0.830399454
2011,7,31,8,30,230,357,436,138,0,138,27,31.22406134,974.263855,81.61969851,54.95111326,5.675047007,0,239.410202,0.83183825
2011,7,31,9,30,277,478,634,176,1,177,27,32.17843408,974.4660034,77.8490686,41.77493047,5.676433812,0,249.0434723,0.794096112
2011,7,31,10,30,323,451,719,296,15,310,27,32.57223287,974.0725708,76.02625495,28.75550723,5.679276384,0,259.1827393,0.781704426
2011,7,31,11,30,391,360,736,392,34,425,27,32.60020464,973.3817749,75.45380789,16.64841752,5.680099744,0,273.0254822,0.863482893
2011,7,31,12,30,326,582,899,408,65,473,27,32.491035,972.7404175,75.79123002,10.13073297,5.663444081,0,284.359375,1.072818637
2011,7,31,13,30,320,570,865,378,384,745,27,32.24673822,972.0709229,76.4400647,17.47301368,5.653876733,0,288.9869385,1.335062861
2011,7,31,14,30,304,535,769,369,351,675,27,31.95199613,971.7435913,77.35291612,29.71528464,5.646667764,0,295.227417,1.508601069
2011,7,31,15,30,259,469,604,265,469,610,27,31.722336,971.8517456,78.52464893,42.76562443,5.643918378,0,301.8772583,1.486979365
2011,7,31,16,30,217,365,422,238,316,416,26,31.35721611,971.6834717,77.50642103,55.9497813,5.657688314,0,306.7896423,1.369002461
2011,7,31,17,30,156,161,214,156,81,186,26,30.6774688,972.0537109,78.0128787,69.04036963,5.663673775,0,303.6537476,1.156940222
2011,7,31,18,30,19,0,19,40,0,40,27,30.32775012,972.4257813,83.02732529,81.87756572,5.663144874,0,289.5106201,0.963551581
2011,7,31,19,30,0,0,0,0,0,0,27,29.90260355,972.8870239,85.7767401,94.280224,5.647633756,0,264.5480957,0.864465714
2011,7,31,20,30,0,0,0,0,0,0,27,29.64645107,972.9291382,86.29285635,105.9802816,5.651740422,0,241.9694061,1.106538296
2011,7,31,21,30,0,0,0,0,0,0,26,29.31270953,972.916687,86.37764791,116.5558581,5.69021986,0,232.5976257,1.450568438
2011,7,31,22,30,0,0,0,0,0,0,26,28.98822293,972.9992065,88.32555673,125.3254704,5.731367446,0,229.3922577,1.679871798
2011,7,31,23,30,0,0,0,0,0,0,26,28.6141098,972.5922241,90.54241913,131.2860895,5.779703012,0,231.3814697,1.868954659
2011,8,1,0,30,0,0,0,0,0,0,26,28.32362311,972.1082764,92.3442313,133.3383079,5.838193382,0,238.7310791,2.04446888
2011,8,1,1,30,0,0,0,0,0,0,26,28.00218826,971.5853882,94.22809612,130.9857093,5.872101214,0,248.082489,2.164993048
2011,8,1,2,30,0,0,0,0,0,0,26,27.6857515,971.3768311,96.02620252,124.7913968,5.903738554,0,256.9160156,2.052881002
2011,8,1,3,30,0,0,0,0,0,0,27,27.38315634,971.5233154,97.81700498,115.8664381,5.990126417,0,263.3225708,1.747715116
2011,8,1,4,30,0,0,0,0,0,0,26,27.14764724,972.0142212,99.00616386,105.1934377,6.097044875,0,267.6787109,1.423878074
2011,8,1,5,30,0,0,0,0,0,0,27,27.32155281,972.5612793,98.55910818,93.43266382,6.212623034,0,270.9572144,1.15936482
2011,8,1,6,30,60,54,69,60,14,63,27,27.97913375,973.0187378,96.0461374,80.99236809,6.331743169,0,272.34552,0.911678016
2011,8,1,7,30,149,277,253,152,29,163,27,29.20529713,973.8256836,90.60454547,68.13312897,6.449413816,0,279.2982178,0.804381073
2011,8,1,8,30,254,112,319,230,357,436,27,30.6651005,974.2290649,84.60404389,55.0339797,6.551327852,0,283.8208618,0.777047992
2011,8,1,9,30,252,503,627,277,478,634,27,31.47955553,974.2363281,81.44252435,41.85840581,6.592199802,0,280.1070557,0.802714586
2011,8,1,10,30,227,657,804,323,451,719,28,31.86420144,973.8809204,80.80148809,28.85366081,6.599550015,0,273.5405579,0.875350654
2011,8,1,11,30,238,686,896,391,360,736,28,32.05642284,973.5202026,80.56314247,16.79912504,6.600500634,0,271.68927,1.045117378
2011,8,1,12,30,241,695,925,326,582,899,28,32.01676353,972.7953491,80.78974583,10.37879954,6.59921888,0,276.3931885,1.330434918
2011,8,1,13,30,268,647,885,320,570,865,28,31.76098163,972.5358276,81.4850735,17.63756867,6.606513991,0,281.4982605,1.780547857
2011,8,1,14,30,279,519,730,304,535,769,28,31.54616167,972.2267456,82.50064385,29.83493473,6.610344877,0,287.986908,2.052293062
2011,8,1,15,30,338,246,519,259,469,604,28,31.32026022,971.8085938,84.73398573,42.8728079,6.638380771,0,290.1919556,1.892352343
2011,8,1,16,30,225,298,392,217,365,422,28,31.03076885,971.3607788,86.91202222,56.05715438,6.609040319,0,290.0811768,1.803824663
2011,8,1,17,30,148,135,197,156,161,214,28,30.47512157,971.2944946,88.83211493,69.1547149,6.553538847,0,287.0805359,1.730505824
2011,8,1,18,30,12,0,12,19,0,19,28,29.97419238,971.6088257,90.41881105,82.00383819,6.489601988,0,279.7972412,1.652155399
2011,8,1,19,30,0,0,0,0,0,0,28,29.72070134,972.2409058,91.05057777,94.42306136,6.402643382,0,266.8027954,1.551060438
2011,8,1,20,30,0,0,0,0,0,0,27,29.47320889,972.7646484,91.75562781,106.1444824,6.309918163,0,254.3552399,1.841677308
2011,8,1,21,30,0,0,0,0,0,0,27,29.1907144,972.8206177,92.61074272,116.7461582,6.191702575,0,252.6970062,2.209962606
2011,8,1,22,30,0,0,0,0,0,0,27,28.86389833,972.9391479,93.48285594,125.5444971,6.076988957,0,256.6151733,2.365655661
2011,8,1,23,30,0,0,0,0,0,0,27,28.55108821,972.8117676,93.88020075,131.5292072,5.972354189,0,262.0338135,2.342992067
2011,8,2,0,30,0,0,0,0,0,0,27,28.24939638,972.2965698,94.03495774,133.5883395,5.893250285,0,266.8669434,2.233422756
2011,8,2,1,30,0,0,0,0,0,0,26,27.98010594,971.8718262,93.99447,131.2191655,5.840767848,0,269.7952881,2.078770161
2011,8,2,2,30,0,0,0,0,0,0,26,27.7012584,971.6915283,93.88111836,124.993843,5.801974704,0,273.8992615,1.844775796
2011,8,2,3,30,0,0,0,0,0,0,26,27.42891792,971.9462891,94.01252611,116.0361069,5.826335671,0,275.2038574,1.613076091
2011,8,2,4,30,0,0,0,0,0,0,26,27.20876573,972.0993652,93.81754576,105.3348008,5.866572002,0,270.2811584,1.413826108
2011,8,2,5,30,0,0,0,0,0,0,26,27.36837769,972.8035889,93.78232635,93.55150095,5.919755588,0,262.9746094,1.246081591
2011,8,2,6,30,61,66,72,60,54,69,26,28.21486555,973.774353,92.99122139,81.09410836,5.98327497,0,254.9501648,1.01420033
2011,8,2,7,30,136,324,257,149,277,253,27,30.15697848,974.2645874,85.85081442,68.22286476,6.062834536,0,260.7154541,0.874661028
2011,8,2,8,30,220,360,426,254,112,319,27,32.13492628,974.5541382,77.65898569,55.11715993,6.153465935,0,272.5544434,0.934045315
2011,8,2,9,30,209,604,658,252,503,627,28,33.14595205,974.8560181,74.51015494,41.94261525,6.194224643,0,278.9024658,0.952793181
2011,8,2,10,30,228,658,804,227,657,804,28,33.6687082,974.3356323,73.22357847,28.95349614,6.231744172,0,285.1950684,0.956332445
2011,8,2,11,30,238,688,896,238,686,896,28,33.95373419,973.8088989,73.05178523,16.95347023,6.242964115,0,287.578064,1.077868342
2011,8,2,12,30,241,696,926,241,695,925,28,33.9693161,972.9526367,73.2785109,10.63189655,6.257654696,0,288.0420532,1.278650522
2011,8,2,13,30,238,686,891,268,647,885,28,33.6905548,972.4428101,74.08025966,17.80901102,6.260703481,0,284.4462585,1.505850554
2011,8,2,14,30,226,655,794,279,519,730,28,33.36166752,972.1055298,74.93899601,29.9603927,6.266787788,0,277.7478027,1.384679914
2011,8,2,15,30,325,252,510,338,246,519,28,33.04965588,971.9387817,75.45942687,42.98509589,6.244125804,0,267.9873047,1.254438758
2011,8,2,16,30,265,101,322,225,298,392,27,32.41419612,971.7160645,74.6782087,56.16926963,6.145499543,0,262.5574951,1.191324353
2011,8,2,17,30,151,105,189,148,135,197,26,31.67929495,971.9771118,76.1710229,69.27363609,5.990643386,0,249.2675476,1.104547739
2011,8,2,18,30,25,0,25,12,0,12,27,31.34134925,972.1982422,79.93597811,82.13465076,5.841563582,0,231.2719879,1.255403757
2011,8,2,19,30,0,0,0,0,0,0,27,30.98481453,972.5855103,80.39624913,94.57049829,5.696395316,0,213.5310974,1.452625632
2011,8,2,20,30,0,0,0,0,0,0,26,30.55490656,972.7704468,81.17882197,106.3134374,5.617560975,0,201.1465454,1.748597383
2011,8,2,21,30,0,0,0,0,0,0,26,29.9967604,973.0125732,82.70057504,116.9414498,5.622905394,0,199.3368225,2.079647779
2011,8,2,22,30,0,0,0,0,0,0,26,29.48071629,973.0498047,84.47756178,125.7687767,5.685850759,0,202.2226257,2.329615831
2011,8,2,23,30,0,0,0,0,0,0,26,28.94929672,972.9152832,86.71776442,131.7776528,5.765785093,0,207.1668396,2.457611561
2011,8,3,0,30,0,0,0,0,0,0,26,28.49799945,972.5130005,88.69270132,133.8432135,5.85180823,0,212.4017181,2.46706152
2011,8,3,1,30,0,0,0,0,0,0,26,28.14902244,972.1362915,90.41445329,131.4563487,5.946774322,0,217.5368805,2.376121521
2011,8,3,2,30,0,0,0,0,0,0,26,27.85680982,972.3674927,91.91706259,125.1987578,6.039906848,0,222.9729309,2.121778011
2011,8,3,3,30,0,0,0,0,0,0,26,27.63413311,972.5142212,93.0460718,116.207248,6.135654546,0,230.0557098,1.814138412
2011,8,3,4,30,0,0,0,0,0,0,26,27.41420135,972.8543701,94.19387788,105.4769667,6.211522002,0,238.541153,1.572517157
2011,8,3,5,30,0,0,0,0,0,0,26,27.42862611,973.3503418,95.08824748,93.6707332,6.275871047,0,247.1578522,1.382465601
2011,8,3,6,30,58,49,66,61,66,72,27,28.00350924,973.6624146,95.07359529,81.19603599,6.321965409,0,253.7515411,1.125037313
2011,8,3,7,30,158,215,238,136,324,257,27,29.15573269,974.1700439,92.94598484,68.31275444,6.361290718,0,256.6298523,0.930199027
2011,8,3,8,30,211,16,221,220,360,426,28,30.68957182,974.5394897,86.26042611,55.20065594,6.415100988,0,266.7122803,0.976820648
2011,8,3,9,30,307,24,325,209,604,658,28,31.773458,974.4718628,81.4921621,42.02758665,6.482713499,0,277.0966492,0.968397021
2011,8,3,10,30,282,12,293,228,658,804,28,32.86598187,974.170105,77.52670415,29.0550709,6.542894585,0,290.0686035,0.872445583
2011,8,3,11,30,302,18,320,238,688,896,28,33.28645709,973.6773071,74.64957168,17.11151271,6.579873131,0,310.8383789,0.802642286
2011,8,3,12,30,363,73,435,241,696,926,28,33.21517496,973.0552368,74.81826625,10.88994494,6.613343372,0,326.5733337,0.94849211
2011,8,3,13,30,237,685,889,238,686,891,27,32.72175727,972.8370361,76.03788587,17.98730811,6.656250386,0,355.5014038,0.827106833
2011,8,3,14,30,263,538,729,226,655,794,28,32.39588307,972.366394,77.87055155,30.09167565,6.66176701,0,21.10386658,0.687597752
2011,8,3,15,30,206,596,642,325,252,510,28,32.13059384,972.0341797,79.37395829,43.10249942,6.597443794,0,36.92041397,0.431153983
2011,8,3,16,30,176,501,454,265,101,322,28,32.21805193,972.2573242,81.88144813,56.28612471,6.507993913,0,72.87265778,0.333711386
2011,8,3,17,30,145,218,222,151,105,189,27,31.08612413,972.3613281,80.42235148,69.39711577,6.376089898,0,119.9698639,0.446381748
2011,8,3,18,30,44,6,45,25,0,25,27,30.52271974,972.7802124,85.29819108,82.26996434,6.255091404,0,141.7034302,0.861412466
2011,8,3,19,30,0,0,0,0,0,0,27,30.05162326,973.5394897,85.41773566,94.72249367,6.135283857,0,151.6566772,1.29298234
2011,8,3,20,30,0,0,0,0,0,0,27,29.51605257,974.1264648,86.84781213,106.4870934,6.041879057,0,156.6608887,1.869681597
2011,8,3,21,30,0,0,0,0,0,0,26,28.924288,974.5447998,89.1763077,117.141669,6.005005343,0,160.2130737,2.212482691
2011,8,3,22,30,0,0,0,0,0,0,26,28.42263835,974.6541138,91.54334451,125.9982391,6.019064446,0,162.3504333,2.2166605
2011,8,3,23,30,0,0,0,0,0,0,26,27.98797146,974.6565552,93.71745807,132.0313522,6.096956034,0,162.0783691,2.107727528
2011,8,4,0,30,0,0,0,0,0,0,26,27.64911432,974.3032837,95.35774425,134.1028463,6.21228037,0,158.8372803,1.955009937
2011,8,4,1,30,0,0,0,0,0,0,26,27.327059,974.2067261,96.95755829,131.6971606,6.341051139,0,152.8364258,1.780967474
2011,8,4,2,30,0,0,0,0,0,0,26,27.08507856,973.8739014,97.9485971,125.4060395,6.456990117,0,146.7322845,1.480982542
2011,8,4,3,30,0,0,0,0,0,0,26,27.00973369,973.8173218,98.11915439,116.3797704,6.552041568,0,137.5583344,1.2690835
2011,8,4,4,30,0,0,0,0,0,0,26,26.98531262,974.0375366,98.01519288,105.6198623,6.612694155,0,128.8025513,1.208833933
2011,8,4,5,30,0,0,0,0,0,0,26,27.03586331,974.4881592,97.62614853,93.79030713,6.642936586,0,120.2618027,1.160165787
2011,8,4,6,30,46,0,46,58,49,66,26,27.39471299,974.9916382,96.9077335,81.29811519,6.661483025,0,111.2858124,1.126337051
2011,8,4,7,30,148,49,167,158,215,238,27,28.09631783,975.5438232,94.59942651,68.40278564,6.671485038,0,106.5110474,1.169416308
2011,8,4,8,30,261,218,386,211,16,221,27,28.93910526,975.8074951,91.8897913,55.28447654,6.669717624,0,104.173233,1.133548379
2011,8,4,9,30,336,99,410,307,24,325,27,29.56082161,975.4546509,89.66455118,42.11335254,6.666902656,0,99.54335785,1.03853786
2011,8,4,10,30,388,85,463,282,12,293,27,30.02166407,975.3239136,87.55637152,29.15844516,6.654143116,0,94.12883759,1.030964494
2011,8,4,11,30,428,59,485,302,18,320,27,30.29709032,974.3571777,85.81495519,17.27331001,6.634682268,0,93.14581299,1.020632029
2011,8,4,12,30,353,38,391,363,73,435,27,30.55834591,973.659668,84.2047293,11.1528663,6.615190815,0,94.5120163,0.951817155
2011,8,4,13,30,210,5,215,237,685,889,27,30.5619606,973.0974121,83.36536084,18.17241957,6.62174668,0,92.86994934,0.758084655
2011,8,4,14,30,267,23,287,263,538,729,27,30.43248465,972.803894,82.43370684,30.22879628,6.62840269,0,79.08718872,0.620119929
2011,8,4,15,30,322,224,486,206,596,642,26,30.1625668,972.5174561,82.73414617,43.22502752,6.620305381,0,67.01769257,0.666027427
2011,8,4,16,30,200,400,422,176,501,454,26,29.80085228,972.4015503,84.18706823,56.40771522,6.580222822,0,68.54649353,0.813675344
2011,8,4,17,30,127,342,247,145,218,222,26,29.40721958,972.7348022,86.69637949,69.52513706,6.53827645,0,73.65471649,0.994375467
2011,8,4,18,30,45,10,47,44,6,45,26,28.58209693,973.0463867,88.04130064,82.40975126,6.49934155,0,86.94810486,1.166800976
2011,8,4,19,30,0,0,0,0,0,0,26,28.27451678,973.6325073,89.36623162,94.87900333,6.480709234,0,99.102005,1.429899096
2011,8,4,20,30,0,0,0,0,0,0,26,27.97141939,974.0372314,90.02831941,106.6653938,6.47132454,0,110.4377975,1.730720401
2011,8,4,21,30,0,0,0,0,0,0,25,27.72794824,974.1870728,90.33594092,117.3467498,6.448522506,0,120.35672,1.940429091
2011,8,4,22,30,0,0,0,0,0,0,25,27.52856657,974.1651611,90.77157718,126.2328122,6.435178128,0,127.9130249,1.96331203
2011,8,4,23,30,0,0,0,0,0,0,25,27.36278637,973.800293,91.1202004,132.2902299,6.439714707,0,136.6646423,1.861590862
2011,8,5,0,30,0,0,0,0,0,0,25,27.19594345,973.6445313,91.62855028,134.3671527,6.455608069,0,147.2186584,1.671916604
2011,8,5,1,30,0,0,0,0,0,0,25,27.03947982,973.1172485,92.3151002,131.9415019,6.487591903,0,158.5321045,1.434436798
2011,8,5,2,30,0,0,0,0,0,0,25,26.88276363,973.0383301,93.05340013,125.6155862,6.527324149,0,167.2761841,1.154340267
2011,8,5,3,30,0,0,0,0,0,0,25,26.75916574,972.9817505,93.61178295,116.5535842,6.609550318,0,170.3718872,0.88034749
2011,8,5,4,30,0,0,0,0,0,0,25,26.61761184,972.9181519,94.13686984,105.7634161,6.700863564,0,163.51474,0.581037223
2011,8,5,5,30,0,0,0,0,0,0,26,26.82021642,973.3564453,95.36022918,93.91017112,6.804266552,0,122.4037704,0.34202534
2011,8,5,6,30,53,18,56,46,0,46,26,27.28285115,973.8917847,94.24311967,81.40032053,6.912264218,0,76.23970795,0.470460266
2011,8,5,7,30,149,250,241,148,49,167,26,27.79281718,974.4389038,93.11894182,68.49294915,7.017089806,0,70.06427765,0.596949458
2011,8,5,8,30,204,414,440,261,218,386,26,28.81162111,974.9403687,89.57485238,55.36863341,7.104417734,0,82.97875977,0.567520976
2011,8,5,9,30,305,347,563,336,99,410,27,29.79562435,975.0510864,86.18139493,42.19994861,7.169640494,0,106.7072678,0.627532601
2011,8,5,10,30,239,613,774,388,85,463,27,30.68397002,974.461792,83.97622051,29.26368169,7.20673417,0,131.0853119,0.715519071
2011,8,5,11,30,237,684,891,428,59,485,27,31.18767517,973.7305908,82.4947479,17.43891776,7.186953985,0,150.5794373,0.797366798
2011,8,5,12,30,394,259,648,353,38,391,27,31.24160167,972.5131226,82.01697826,11.4205829,7.154768493,0,179.2930298,0.751442611
2011,8,5,13,30,237,683,885,210,5,215,27,31.22913498,971.8374634,82.1234847,18.36429696,7.125107187,0,203.0483398,0.682456493
2011,8,5,14,30,341,324,621,267,23,287,27,31.06037788,971.4437256,82.70260226,30.37176164,7.147655723,0,224.9610748,0.513559163
2011,8,5,15,30,300,86,363,322,224,486,27,30.71728042,971.5257568,84.634046,43.3526858,7.152446275,0,254.4894257,0.287804633
2011,8,5,16,30,153,0,153,200,400,422,27,30.32927883,971.4227295,86.93982943,56.53403703,7.116854478,0,294.0358887,0.095807254
